,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
2503,3320003264.541764,3922317712.202704,7635867423.868135,17915896844.52979,20160116550.431534,21914299381.458466,23419619457.384457,24685306461.766724,23873934635.715584,23918889348.674896,18337952901.83348,16005893300.27585,8928696846.436037,107220462477.79793,102360555470.4214,2387783403224.5137,2885826374878.8306,1764685269591.6677,852650834858.1276,321134398692.6636,0.0
5861,7239202281.233011,6562451427.362381,8136210941.515099,14402642527.173624,15184865405.083986,15673075290.136076,16542170214.443192,16793864029.65903,15956877005.442244,15673136292.462105,11765415139.183044,9800349627.17306,5454439371.651606,64454719014.32026,68977668098.16907,1029153325318.1421,977902627650.0333,533500379128.61176,246719212771.82355,90598230879.69826,0.0
12906,316512783.0967622,456044602.62625384,1251725515.8144693,3541402704.22124,4869705414.168664,5877990428.653402,6694504929.008029,7322618969.003581,7591272810.783347,8298342159.5963745,6313537587.069298,3418758186.9863544,1821742720.4603655,2172985067.6068096,1684650766.4808633,50216267499.59117,92694130081.18411,70722077441.54593,37752926870.79628,15166506538.334742,0.0
8563,12936014214.493711,11515364936.078363,12883960247.416672,22364422672.0865,25894655418.946743,29510653321.600178,33234300696.695637,36377452965.98285,37212556532.84569,40270734131.10962,31672008885.01884,37019258671.32847,21069552960.83285,368202124021.05096,426694472222.33606,3619735656205.8203,3417538325381.284,1895828661279.251,885052584293.0831,327026208634.7231,0.0
4608,17779770558.238983,20002316115.342037,39801616812.85867,102904833220.54135,140806142251.69736,173288037578.04376,199588920462.12704,223337526322.93314,234031309530.50034,259353642490.2648,200474735917.14172,123155876558.38803,67610139406.90156,298221469406.7517,277598222762.2468,6314436926678.96,9229226340035.61,6416448025696.253,3305523346711.5244,1300372001848.1472,0.0
7417,1686795066.732331,3209132028.1212606,13928406795.859055,47738617816.83454,72687292760.67131,94194168411.56207,116944032858.15782,137746268018.20264,153651530411.95728,185193753603.86392,152277778242.08932,95316995696.78217,54633529975.02926,185281079579.69498,165960883845.42877,5952115183018.635,7994098670010.369,5091474881962.511,2494487070163.416,945866999187.747,0.0
5994,6085937481.033872,6257606215.463698,12720894848.707626,33499378240.14053,47825896237.00521,58840405425.0597,68422076839.75326,76799027362.33728,83784591154.81168,94656707368.27008,76015993981.3473,69707357812.52623,39462952446.00919,487132920964.524,524882157744.66943,7306884564442.466,7434687509916.575,4162505818668.0425,1937652369957.8555,712964006045.9733,0.0
7328,444247525.9623159,610303430.1606946,1758586606.0719857,5087274421.401731,7144896432.264052,8626845939.290253,9723910826.234224,10551749824.076607,10949886555.113472,11792854024.350481,8824567179.825575,4669375034.563713,2479527475.065848,2196357288.6189094,1666279178.8742483,45796991227.31984,82500580272.90297,62319409619.2893,33128347711.81427,13276439607.65029,0.0
12640,3210187074.758825,3197097388.4045687,6649445429.616242,12388368155.826754,13858762898.874836,14869233264.5429,15767501962.197056,16123957841.75425,15632584977.139986,15670185159.410618,12048443033.850908,13340709029.72281,7536845215.629964,120873247878.23059,128952634576.53972,1751749211803.627,1663388505790.0007,906319409703.4478,418265660202.71075,153248151038.3483,0.0
12373,2064224842.7004623,2569926795.1008286,5703016663.403372,15291084414.761194,21884236989.71377,27577595177.81275,32986872721.73788,37444435382.10378,39932012921.95595,44928464424.648026,35696924331.01384,23167780051.94139,12845144966.929852,70268804778.91357,65648113344.557335,1649721496264.152,2118444369769.7502,1349989781265.3027,666714827465.4803,255007532263.6223,0.0
5426,38661499257.41448,37927476411.440605,66389869473.611404,146329590190.72644,200274439628.3656,246568386559.8026,286967279734.4497,324657236699.83124,353669093112.4553,406872566733.68677,330223421295.9129,355068262558.3392,204860827321.65604,3145033987520.8994,3515397615594.8076,39964958689058.82,42779860316261.61,25155243635434.887,12003093453364.219,4490541195040.678,0.0
7850,2552800124.6179733,3525900230.0107,10135663587.094517,30855864049.90618,45253927566.42717,56337845226.33299,66059919853.71093,73809886890.17226,79362735842.2368,89520193518.38347,70250602611.53368,41899952249.34611,22943186935.14396,67415675565.23718,57575684045.4439,2170052624376.3616,3180349376660.25,2123097154246.1042,1063906856475.8744,409762331033.67035,0.0
5412,393224044.3024978,482145336.63688177,930151061.5020223,2407208803.5305457,3340166077.0824566,4023109740.9790883,4534587502.279218,4918793459.770413,5115923419.488502,5563131988.250862,4150797212.4174557,2195200049.9168897,1154709610.019175,1342077723.4204783,1052047659.4807879,27676107495.285168,48240222241.95717,35698576159.856415,18767883770.651096,7462570133.318395,0.0
11023,650064918.6104517,786620225.3078399,1445355322.1087673,3608148552.0751386,4664965766.541605,5435000696.069963,5977151203.783704,6385294351.988194,6535089110.034149,6912923990.957989,5121956007.685559,2717957491.9547896,1428646378.5656989,1908780342.3376155,1517698080.1045504,39870955345.54724,72249467121.5671,54956891448.044846,29322465218.914593,11782811920.447533,0.0
6896,19096888078.057133,18671133748.891533,24819997485.2101,49945216089.98482,62624409700.54211,73832305007.43541,83348424597.38438,91632213943.64714,96680322589.78482,107185346817.04959,84830694203.83272,72276641950.12393,40787061108.58777,504322053727.5558,619031293098.5293,6546222370621.513,6649600020268.966,3876544825697.221,1851225545838.8298,693503462685.5177,0.0
6676,3821301741.1519113,5051963872.31759,15224337685.194794,49031129909.13929,76162872362.46565,99321740203.05748,124289653760.54114,146090658625.43402,169335348993.93042,209662288887.0047,182218695671.0734,179254681916.67322,105904021409.15755,1377729682568.077,1561798587917.8145,23119534361566.04,20376480098059.05,10350856798092.854,4580621750202.211,1624363448101.5732,0.0
1713,4633179627.905254,5006184963.692976,8904784023.148514,19278266962.35048,26581398852.03991,38414500277.06371,53164868788.72779,64718257115.4933,75790976729.06715,98661966280.45695,86514767286.83609,77959029576.10448,47184320675.95537,493453669593.17944,525252637679.94696,14153357977513.291,12094986988807.629,5911111499565.51,2570826061714.7017,902666340948.2465,0.0
2900,4739492223.603184,4963291779.620413,6819439919.22936,13058427482.88771,15041030570.032566,16969899803.137611,18691847754.815865,19692108805.47197,19665743661.172394,20827252842.393864,15710530080.34843,10223234976.213228,5540368210.930934,35451609799.01185,34173665052.698563,721714823162.0447,869806946448.5728,537960371934.65906,262181854114.9886,99438918689.60689,0.0
13799,180488935.13636744,245926647.8462371,618628064.5834063,1707396534.3071241,2381342959.9003973,2837349959.7347684,3145519046.8300433,3374558897.149596,3480652775.375775,3680075738.2271376,2696737621.4796677,1371860726.221906,733351004.729095,296649402.77315676,189058631.095235,4033512005.990284,7463323220.387113,5743999406.154928,3081657551.0990214,1242881712.919696,0.0
9856,421329611.70586354,763633254.8810629,3175925339.7466264,10481753646.114902,15603486900.015434,19755207963.13746,23196454127.197083,25826372494.955685,27576216402.953568,31044560974.994827,24267356701.7321,14507421921.507046,7903324105.279893,26033722908.4506,22899953030.569443,768705373033.0038,995047194356.5255,623076787133.3403,303900027043.3081,115116026248.98123,0.0
3413,132182553.05158374,1537914255.0810702,35089907446.95041,187928713634.85968,373683205298.4275,535227820541.3349,705532158220.2423,877485549889.9877,968405824312.3381,1188153431178.7332,954104610817.2107,496182687253.08014,292075183227.3124,57610833861.81174,21836817944.051342,172554748215.06183,307009260928.90845,229060037389.06384,121125423119.29,48368730744.192856,0.0
10248,7016800367.018274,5516652198.492546,7258202202.330292,13774941216.242027,18042622353.154312,21931728418.024796,25976653573.213425,30232920619.14687,32638096821.048603,37408171784.2954,31221570853.228928,41745327122.85608,24218777052.282433,454952188531.14417,522872311676.6,4265024313235.645,3282963973874.5405,1537368968089.6194,657430719995.6594,228581179295.27643,0.0
5182,3056475735.566219,5947946544.132067,36679544919.23182,149656468261.74014,262822397007.4582,359905730530.14545,460397628305.7253,555209839957.8461,625935374160.3254,764635849303.4315,628162095751.1252,363134926474.2267,210805363489.18268,301443478612.16315,267392045032.56735,12732626646277.943,13667668064709.254,7552673658424.134,3467709681827.4854,1261306090860.492,0.0
5575,14534490681.621101,15540383630.831438,42769825497.711395,134658857803.42924,205719459735.97015,266937347904.97656,331424694640.62866,386441263402.7027,439593896943.38495,525065539948.4686,442913496667.74756,367010696802.78235,214332129644.9113,2056615595533.3154,2186123554009.8894,41437918730502.3,44708319563547.76,25398079633133.184,11821992717321.578,4335996906905.184,0.0
7796,32963748285.966084,27928010675.93591,29002071356.012875,46882370549.15885,51423146497.26901,56291039650.99769,61229022582.48318,65628608747.35728,67163253963.44859,70396628862.09142,55215946778.3914,73981196853.61661,41922314457.01748,796459687957.5734,863247355942.5205,6853336875167.365,6754390231156.837,3880902154462.58,1845062105129.3818,690514485709.2644,0.0
7372,6128079780.548042,7759498334.645206,23024783587.230476,61442684390.64786,89063667361.2068,113527554625.1995,138875243170.0974,160958202321.37003,179029099493.50577,209481100076.6672,171517903323.76114,137269420326.15813,79391011216.6683,764295458326.1221,823168041682.2042,15445290691325.254,16487550017565.38,9419155317440.557,4410723691622.224,1626207637045.829,0.0
8111,2317859409.1513085,2907780505.403371,6411638466.660523,16891470026.105196,22586991565.892235,27424112219.0541,31763129794.959835,34791109752.13835,36398978382.961754,40504129905.75629,31374337908.48121,19787796189.356327,11074153753.462046,56977607673.270706,54358887057.4443,1204779413032.6418,1279584087565.156,748190593055.3047,358141424121.9931,134563739302.69841,0.0
4054,2806907736.6122108,3620524074.9201746,10256155214.220665,26632883798.264145,36999361913.82188,43226224453.15803,49086556736.04933,55731730954.02175,58459166794.048676,65933604519.48847,56208174612.74131,92149272761.76677,55461866025.0,1239469359866.3076,1623183875761.446,11511121623406.934,7105978145501.947,2866014408320.8545,1139643074127.5657,376613075856.57117,0.0
1558,2278268656.1847177,2798131967.007531,5362550680.937667,13187088021.769564,16237278895.656084,18548895179.53362,20336563059.56845,21729339812.56573,21897314655.020973,22837558002.83065,17097228606.944138,9902899682.718159,5307952187.334517,18186251862.640976,16206766111.535114,449930174416.6627,634860124656.4069,420560339803.3634,210553410829.05148,81154828739.87233,0.0
8853,1612444617.3946702,1923176207.2785401,3799857687.2380266,9678581725.792591,12401046059.724773,14463683297.55144,16013067344.4654,17219046914.59732,17630741458.338905,18719689061.751858,14037876703.29766,7646027676.7782345,4056754147.873393,6730951026.06756,5450011535.62384,148570853708.04962,262379108153.7385,196884900309.32367,104446067612.59407,41818197499.45532,0.0
9938,341391641.5129139,432627456.9384476,905333442.1120131,2330439134.4608545,2934951508.4638295,3353804472.7857985,3605460064.129789,3793962854.309974,3836785436.069275,3901717994.130569,2844204728.458384,1475383043.9279537,771141090.9295188,566846697.2393953,423517178.8864708,10705393743.964516,19695983715.22987,15113785213.676184,8097278976.660332,3262523462.4661555,0.0
11851,928583071.5009345,973997096.3924665,1668592296.815079,3991960766.6626334,5033735877.295078,5792078075.980441,6370822356.566515,6766903330.690381,6876493882.20687,7190185582.634987,5328347163.463463,2976166699.9572077,1588048590.0690331,4358983174.218551,3818919166.2386355,88254477187.0664,138134098236.83035,98330320851.35811,51008017358.996346,20144194188.131752,0.0
12802,270288420.98821634,364185568.8711202,881608401.4800055,2502212549.244685,3468955467.494462,4145347656.776971,4621159734.6301775,4995088120.097761,5194234160.279759,5554341735.158966,4153238744.5778737,2241574581.330387,1173581800.6383204,1619566855.4940555,1301568849.690363,37391132509.049416,66623835861.84711,49977198154.373245,26468146217.34174,10578994202.28607,0.0
3830,6529177651.388437,11647900026.818802,92245487643.60838,399188192906.73,739525140130.0869,1032972267713.8201,1328473278138.0852,1595804517268.5632,1769237253549.3623,2137289855382.5522,1722481949375.1538,948662957987.4691,540346986864.98584,549771879775.1085,492137923418.511,12113561275259.176,19944894002768.27,14659540550394.277,7735460854671.3,3088184300494.7417,0.0
9593,3959110798.1358585,4044316263.5022635,5923331362.723323,11431264695.335123,13635348318.158405,15892402740.92216,18249744688.289333,19653315440.38808,19838440402.294315,21600054492.338737,16518597150.42189,10310970495.941368,5772808962.53684,30146499362.218204,27290476592.53193,617788627762.8176,700119945607.6354,413608975069.76227,196866510776.73523,73424418074.84674,0.0
10530,881263752.8241313,1272442872.301513,3347006158.8089223,9079067510.761152,12059344590.883812,14468054442.926077,16508335999.465183,17982686566.25762,18482329996.440884,20134594291.02292,15478410744.062704,9503970623.385544,5124152594.118737,22641916678.624783,19738298073.46891,531628322365.0216,698813835476.9093,442784963280.93896,217102754599.38278,82521777116.04292,0.0
9402,990842351.8556635,1419643867.9627097,5255021764.662645,16518718571.789526,25255770573.116333,32696418493.514496,39802729855.4061,45970165630.18377,49793663565.83268,57799541138.29752,46277504729.07275,27737365751.613068,15462977114.889727,48098753833.85168,42471215125.88294,1366930152482.6565,1981433957315.3872,1335583275288.2273,674596507686.8522,261456365743.65567,0.0
3809,1979311116.3805165,4091260252.144369,18529486971.27892,63616210004.102264,95712078817.74689,120220052341.89204,141593781931.11047,161177898035.4082,175070223539.295,198595711943.22162,158497115831.9885,115206685997.58092,64592036034.58825,519979199230.4923,568932398081.8741,7484583037312.365,8378276987332.088,5052281009376.245,2443571489763.18,922716520905.1743,0.0
3571,24127632.5772106,63614957.721831925,434941351.6428725,1590942240.5385919,2597387525.0520062,3335469357.0372157,3927146435.5982637,4365755720.253904,4631054085.775597,5208548270.842021,3939264675.028489,2044073705.1972558,1096235407.0656655,373527687.1980772,218733346.00667873,7097205077.272924,13690381533.259424,10640995617.845411,5733113072.005923,2317136026.2047267,0.0
245,118325077.94550256,213440630.5199781,713105986.185584,2217740725.3598475,3098760144.868456,3728399335.633367,4193286410.613734,4548915139.561548,4741749328.942339,5115914631.794136,3842299560.2511897,2037442972.4701788,1068439825.7126799,858891761.0167574,630626559.3580933,19068599826.489944,36104329052.35452,27940349505.287605,15025425394.610424,6067144216.793214,0.0
5620,8229698079.312329,9364800061.584831,28661495892.50464,87357661199.82108,137647605631.8113,176599128604.7571,213914587982.20572,246317223059.56186,276147013299.27606,331950776684.01306,276126141467.50745,285704273537.23474,173411093504.25903,2373697340496.5117,2727621206040.038,37339079743600.695,29567295257711.316,14181352791689.223,6148130689100.826,2157122499488.6865,0.0
4834,19670774934.46998,23375487354.08969,54913654685.0027,152100948239.8501,219206683094.39838,272011511072.90854,318962341688.6237,359204785997.4405,383223542048.4526,436849548060.27405,347649713209.0094,251456456705.5285,142653021348.68372,1191580617073.0632,1257625174778.0933,17446274061302.07,18205040773785.395,10782116374067.916,5207787714333.463,1968945169810.8318,0.0
13559,114491835.58673716,189312465.91693464,602840808.1032032,1788575457.3474536,2561919175.561979,3069709364.0513444,3398394383.9418054,3647905394.296664,3789406341.097299,4000249967.0909467,2943679325.648029,1521544626.008767,795930697.3554211,456331152.9116834,319926375.78798914,8074548554.810781,15037813970.438786,11587928487.837906,6220041523.753615,2509085238.663735,0.0
4963,7081915007.977162,7614533381.752942,15303996261.356146,35711393909.3343,49101618949.94381,61713126334.06379,75614842866.4991,84468543373.39989,91930362993.34744,107563455844.7289,88595204242.96033,77079884544.12524,44561472765.029495,484971239309.01575,519833024281.4671,9732657910048.365,9362635114015.018,5101608189083.035,2347414118174.135,856709157687.6638,0.0
12573,60046293.35509444,229045379.3619216,1429329381.1211996,5025221157.789216,7530131770.82009,9325498536.631413,10764254233.183168,11908575848.035765,12529181353.58201,13819847778.09536,10537353987.07116,5614184686.643522,3000725499.335857,1691023569.0409045,1154629203.721185,45127487215.96341,86709872149.05328,67138534317.71692,36094373898.64296,14564891987.385895,0.0
8916,5592444805.4208975,5810958783.345291,11062478698.08847,25168574531.712563,33789690865.559715,40247649473.48002,46535766954.07422,52529580807.72786,54194157764.941765,60174027673.03573,47708004009.94382,40306407264.20087,22772724559.80447,259420833884.3959,289939090361.0278,4156035521967.5674,3980755772120.5605,2197589154864.5002,1023534615308.1505,377545760142.7122,0.0
14810,93440814.01103273,139510459.51952618,372777546.60758984,1066669660.3952147,1476783239.2138093,1759257438.0556571,1955836960.3396196,2102874032.748146,2175097171.4034724,2320139012.742902,1712706041.571526,878945311.324615,465780717.9739587,221001531.1204324,145567929.04121572,3481194859.5413446,6520320723.490107,5033062300.014337,2703681745.042275,1091144029.4858334,0.0
7905,1035744813.4671541,983950634.1723505,1170841672.9744132,2078991117.9322476,2354052402.597731,2596415480.9981103,2770974272.6271086,2877876921.8829985,2886086830.1034627,2963209643.342473,2140119292.7056546,1138540270.6329353,600902806.5081795,1317984830.7174323,1127994309.8346167,25341212158.34609,37208970191.595406,25567555211.187653,13055965315.932129,5104619904.4580965,0.0
649,112173979.08823515,2713141572.4932756,50237952461.7787,228177514386.12643,422566484132.4395,584669382333.311,747059265927.9688,898341139659.3214,987257859146.7377,1184256724502.266,945002616377.9014,500400145235.07416,286622744531.5774,68707765748.31154,32148323220.88506,678826992751.6534,1288914622886.3972,994356426292.9349,533818257479.298,215240239885.5368,0.0
11686,2144961457.7349257,2538240328.3025618,4453689762.786476,10455163687.457022,13108969970.269,15025805920.499647,16356639809.480803,17378844276.44718,17684604170.205276,18495630816.57412,13714406457.271175,7712022639.986863,4075619571.8555627,12132578400.922092,10155021067.101715,264343074797.16766,459010000999.44904,341089667281.1579,179955695266.19144,71769530582.20789,0.0
5585,4181310257.4314947,6030475904.847841,26116774311.25521,89423967549.35986,151419737597.19238,205661643269.31653,259217682677.63983,308869278334.8889,354720314926.72314,438205073747.8107,372468517385.3856,289524255730.21423,168800402235.45563,1275325199989.9246,1324143501666.9246,24365603073631.418,29489882844933.535,18341537881634.75,8961067617009.418,3400543769806.9717,0.0
2109,355884639.768952,531048427.02456814,1831300478.9502993,5519167687.175224,7572534810.822317,9191885438.075008,10825944799.776993,12350382424.823425,13314976975.425901,14958012219.067251,12207095012.006674,8003295706.611388,4454524361.340391,18563136310.658417,15957565058.667051,506660518082.2288,805149008768.3702,570860076020.0143,295287378972.19257,116287513971.37032,0.0
11527,797916706.4909637,920757326.7140957,1770053703.0899994,4641142966.936823,6472313043.47166,7778732328.375153,8810185883.593367,9633296432.036839,10016551960.678509,10956888595.558361,8271782805.597828,4493614126.798451,2388959699.3519363,3865104581.9388695,3160714711.6705728,84038085149.01514,145336715501.56726,107611035247.17548,56664364993.64623,22566986646.55277,0.0
7954,1394384029.1650648,2056550781.3398445,6355201522.362446,18245228064.149982,25795110186.585728,31911839982.46,36753356648.12883,41651699417.93477,44377109566.12323,49414239123.55284,39581157619.89603,49286781262.15478,28245026247.946903,533714881333.4297,646313154691.595,4006364657244.733,2849618020070.3975,1350514943058.117,594211591944.6498,212261155626.57928,0.0
6925,20291492002.536102,20568999413.617332,38884749538.30168,88362715034.24612,122047252898.38567,152749108936.7941,185368622012.26477,212897469241.84488,233388352605.7444,275382059683.4898,225822425318.94946,188662680918.55298,108380594098.79494,1130080393155.187,1226666821829.0576,18553979992187.277,20783247326747.78,12613970300143.121,6121467949906.454,2316937775909.7446,0.0
12072,2433195756.410949,2318412342.0987945,2724081827.9318852,5242950115.375658,6312630290.288778,7210601267.8862,7956322271.909545,8466628933.528249,8631420049.481667,9203379471.420105,6846278525.951266,3915413548.4439287,2063932724.2324452,7442453799.83332,6607236125.793129,152373729217.25055,232607337088.8509,163522336775.41586,84349385771.47668,33190503967.661934,0.0
11391,1343760583.8352532,2143863220.2155669,7081522861.142467,20619548586.383614,27185137293.580708,32771248990.947292,38660900376.11526,43441559949.48682,45850452288.96577,51457908592.06556,41096125652.72152,27240989295.996784,15210648629.395123,84857923185.91087,79370571077.47372,2280927828717.403,2231303140321.8,1167848109419.1514,522124126274.40845,186486864777.80716,0.0
4404,5981657926.422348,5692959180.398579,6369848270.012108,9995248801.84044,10704276270.83148,11777706660.126232,12886928652.413729,13524632564.528852,13510547457.686281,14529756102.510178,10885775632.591059,7388805265.7486,4002501058.2170725,31715788821.480434,30004173589.03986,658197683961.0945,707016906701.8068,395275495292.62604,182255938453.85202,66452156139.15944,0.0
5221,5427571831.761757,7482752617.43021,37319643873.82578,139504044798.60007,243913858488.0883,333558579222.27545,420416145121.6809,503583642039.62537,578445677412.6785,729012758284.6442,625872533840.077,520923165347.1398,319194155210.57513,2695817327581.0034,3108780935944.9746,73912766826414.73,79403762969211.84,45809218315307.81,21621141912930.445,8022030282642.533,0.0
12135,8562093770.956488,6783203872.821911,6662791269.138597,10151731335.185137,11411930472.056334,12761523963.022799,13740137731.120657,15358351484.196861,16484223751.395428,17375555855.822872,14767538008.261078,34889984482.58436,20178146887.30398,497054155681.89594,581704115642.929,3389438462348.2964,2654928055219.0225,1301088696775.415,572511743698.9329,203361253538.48645,0.0
13663,2698277765.789332,2298301788.6975636,2068998303.8165066,2606463933.3602605,2653182391.8518353,2797459889.877933,2920605329.8099785,2996604442.82232,2948537648.178841,3008622364.6719327,2206580122.825535,1358143264.665649,740766602.3866538,4134558409.128496,3931194596.653312,73987144224.10555,96697138021.85078,63567558821.07661,31933706895.71615,12368972090.170137,0.0
7821,2028094033.4780643,2505270360.441256,9544894936.177094,29197088459.806812,47693733180.43919,60653980704.50573,74881210077.32843,87111496012.05174,96659460733.13884,113553542741.032,95141520753.83975,95993037234.77448,55951482206.445526,838942903095.8633,1038242347957.2382,9643539365138.758,6485149090392.276,2748120193110.4307,1117764995934.5698,375096879885.7732,0.0
6366,7332200268.422228,10654302738.410442,42182436941.816536,141746395180.28336,222260886207.12204,288608772307.96857,355285782154.43756,412408368564.84174,443611944235.83466,516390011467.6429,409052415306.44604,233891671501.09784,131816089173.97026,292741274924.6098,250760954210.34045,8047593653508.087,12441366689052.553,8713020501956.944,4485833232892.313,1761808787217.622,0.0
11886,652223553.3118205,780701200.5569755,1384184066.5904112,3264412761.3013086,3946075709.851511,4435079040.599567,4741938640.418983,4978326364.746698,5003376404.687478,5074887333.525547,3713051944.9506965,2006762271.509109,1054512997.8671005,1999765855.2447484,1650116535.511482,39050008800.05364,64081945311.656334,46558100552.1278,24365225646.93282,9674878738.643406,0.0
14024,1825395.2893483194,22963328.59166973,194564660.49340603,695798447.297516,1132739359.599595,1422854473.169885,1621951986.4404793,1772453574.9139752,1882258347.8181312,2049822356.7925034,1511923778.4026294,769659347.3911326,407545306.1156863,85401003.17253664,36606912.59651293,618065806.4273497,1188078844.5993738,922802983.7672834,497060411.42256296,200875246.77145937,0.0
12698,969264157.1996528,995265815.4963665,1357968508.671096,2770008889.627737,3403033693.7002873,3828815382.4496083,4110359943.339133,4319413843.840133,4369201180.31232,4538942099.812567,3325817208.170221,1871382204.3781414,991122527.2964854,3363988643.1793513,2904059659.741836,65514763013.13962,95301077574.55426,64931145002.5349,32990538361.487476,12848874071.074219,0.0
12296,5478107221.0143,4973611297.516629,5498559359.477607,7468298646.0373,7278554603.322817,7593004868.390485,8118845358.429963,8346542127.848688,8171936266.856687,8539612250.169453,6441173381.500447,4657644468.882881,2594174155.7827454,22944278152.28135,22185347520.156788,423607303567.25555,474358787467.52374,280029575707.8943,133387854509.92772,49818795103.33172,0.0
2130,24207767805.79281,23527804217.08877,35529765877.39232,63226135204.74716,71318784080.47237,79561998271.27982,86902155322.61288,93777916951.7741,95312894260.58965,101679355434.80215,81334758851.79774,110342053849.25471,63988141700.17696,1229593879704.9697,1414609810441.7114,16085326987913.115,12932075159066.502,6072212001694.53,2574841123875.0664,886307190986.2136,0.0
6416,6526141056.444802,7804064836.859997,16820048558.657072,46182729422.47909,64579401588.7053,79831732142.85335,92919445471.02045,103228653159.5563,109373631622.27957,121079533592.99635,95104828308.74083,58752822281.921745,32248384479.85777,135748540986.39209,134019320402.17067,4135246228343.4453,5552256234191.376,3569208749268.8027,1759580085389.8972,670540321697.4401,0.0
11017,758242170.3539377,894978296.9513724,2235718077.0490093,6652428124.2152405,9852487541.521292,12382597632.526138,14537379315.267303,16179727663.359169,17180313434.90066,19243886883.817654,14757422953.272469,7952487509.765834,4294172296.4507585,4343088934.09049,3358290599.3407555,109888881022.66135,205182429708.34845,157534988168.15326,84384179417.82614,33981387042.902046,0.0
8312,2733990484.8531084,3922546482.041254,10092660411.739893,28294768464.62704,37523178242.58677,44460380199.684166,49791578417.67884,54048115252.243866,55748116282.54636,59902313538.6674,45221555477.07757,24836797422.247612,13240330218.570433,23996299951.511158,19331542176.729095,634073033808.5345,1120786103999.6794,834522173509.0453,440510980624.6544,175667252884.79434,0.0
7823,13048375938.681126,14077766948.877163,28528835683.69379,68568717217.5752,91132075836.26625,112423035018.67944,133134049180.70276,149721036008.07397,162646582907.769,187483230974.3015,154066491318.0037,162993900844.2422,94542335700.76837,1394933237678.1404,1526741894048.4204,20394790719236.57,19470736025383.492,10388118584797.09,4707184591886.207,1697821440329.3967,0.0
11339,947567758.8494569,1478362806.3767755,4137330631.8956866,11313082681.1382,14515350482.348661,17412230324.033554,19890106089.44057,21953628205.62775,22470404272.909187,24840793949.01804,19161213280.984932,11704649263.356613,6403358051.817132,27881855669.57003,25242099132.321312,677966400246.0208,845924117096.0963,526124485687.94635,256553917200.36966,97252612453.1539,0.0
9401,1690230632.9044685,1890880239.5834167,4106659364.708407,10774787669.410744,15163182565.293444,18909469224.26233,22721911371.430916,24609525807.64267,25651660521.93197,28831312058.72829,22193803541.69422,13372654605.354551,7392086985.630037,30057212456.352245,29280522460.50123,736272331457.5154,834402229006.2756,501341428406.07446,242380059137.4058,91623665674.76984,0.0
3918,13554361338.328476,19843841580.10689,111173255134.681,435282038897.3244,763738783328.3357,1041788510555.3301,1322324806076.2874,1585997337622.946,1754470494162.205,2104193830268.4443,1708375964548.283,1147503000739.077,658032157752.562,4153711103317.5464,4600423157619.017,54158384601037.9,54116418682118.695,30511766055048.434,14322732901588.564,5306564488811.614,0.0
8390,2216716858.5121694,2796631566.7963905,6889223409.537504,19474620109.103806,27796393613.70905,34618259188.614136,40703446451.87945,45361261740.32074,47448820013.758354,53392379354.730606,41168905893.36342,23147804468.3743,12646562221.53579,29029161435.40016,24720731014.45244,678334370194.5956,1090105150244.0581,783038658289.8955,407852062391.5041,161427196622.0853,0.0
10764,378047848.81687903,531949082.57828003,1548189375.5436192,4668054837.020874,6559026790.155845,7950124064.823149,9058615839.937946,9945448506.988024,10394703470.07741,11298266473.818792,8605289580.48697,4619176662.28203,2467648811.5817738,1725667037.0778491,1245150048.264784,45457277127.648575,87074226401.37985,67538609823.2414,36353441167.11303,14684675458.525389,0.0
1679,33522443.655830566,123106875.53770553,866525144.7988344,3150565580.8556733,5024870504.104053,6373204698.2499275,7439505600.872341,8260093733.389419,8773631550.53727,9781567926.933514,7436899322.275371,3921314507.3729844,2091664028.1909125,938454963.9617481,604846268.1536403,22916421379.518627,44365451838.9107,34512020722.05533,18600688565.490677,7519080699.53743,0.0
10977,3678115249.8302593,3964513058.2673273,7833636357.629781,20504944494.802486,28109097409.945877,34007475301.370243,39239509551.00038,43228140761.323326,45549449073.98581,50364005510.2199,38990061231.368095,24112798863.7775,13161807771.843582,58543518295.76605,51555137230.534355,1631447603771.4568,2147566924964.6077,1364183666094.4229,670241909402.2311,255188501151.60593,0.0
7938,1063835709.3902469,1744157149.472419,8247493627.802522,29524625523.13154,46674091309.81626,60942973442.245575,73612442527.30531,84288904776.68561,94052800135.46568,106417043315.57298,86683811486.17296,83380729578.27467,48341169475.00673,666867569460.0022,755465938597.1627,7267730483096.501,4710882219567.952,1983494647430.334,810653479953.4722,273696288117.56943,0.0
