,mass,dustmass,logmet,sfr100
117,231949188.65273172,2139630.7710063504,-0.2986705797907159,0.0815025305541418
4656,58099863.63768494,100912.80554666398,-0.49203056259217426,5.809986363768494e-06
5000,247808589.88595068,1159985.8241767967,-0.3703431632045092,2.4780858988595108e-05
1233,121468929.47009622,715001.2278005742,-0.3354602942210009,0.018667309676507284
5219,102563705.2629228,576003.695669362,-0.276592331137763,0.026495731863851558
2812,211851223.73667413,538066.8668207151,-0.22871276834874485,2.11851223736674e-05
4233,95031938.44173495,341644.8752997779,-0.3321523266873629,0.019278312541853672
1509,69611461.78137618,493023.1112531888,-0.5202436345284923,0.060654633664528786
536,57413557664.046684,235845522.92123428,0.05503030541285676,3.0809243416968153
2819,230152880.68422732,1341584.8898692946,-0.17205524515918372,2.301528806842273e-05
5405,56505268.33753503,389193.75945360557,-0.36911204434771755,5.650526833753506e-06
1559,69560642.91471675,958914.5019666202,-0.3870724408320061,6.956064291471669e-06
2116,1470626607.1675348,8931299.405933894,-0.17930930701987144,0.08486517729613487
840,29051561436.52519,160598630.40401024,0.04216863209151075,1.8140520440023047
4710,69886072.13790308,214339.5800635314,-0.4134246951353151,6.9886072137903005e-06
3609,224884775.73455733,826728.508606628,-0.16106876597136605,2.2488477573455736e-05
4741,85652539.81853831,281241.9169467896,-0.3330958821899781,8.565253981853828e-06
156,1338641438.3669248,5368393.500646889,-0.14432910372633406,0.04653638351547224
261,193033507.6418376,1270964.1183412613,-0.49132105947435156,0.135787179086527
2310,1542524277.772626,1640605.5703162425,-0.06434155325905551,0.03249356776172689
802,99990091.79937452,296840.33835944545,-0.4149700788388891,9.99900917993745e-06
1248,3843313057.7441044,10568998.511299726,-0.11910960962047926,0.06327320912003473
1747,2481740629.155055,8945186.485950831,-0.07707300145094086,0.12986224228185303
2275,274437144.95189625,1415976.2774164989,-0.22348229401653238,2.7443714495189625e-05
1627,120873130.55941895,992466.6218760363,-0.37554356185296267,1.2087313055941882e-05
51,30000599195.8665,32311032.64383156,0.04193281867714307,0.47361808936487765
654,75111386.78565098,594387.2876492874,-0.6280454913011074,7.511138678565101e-06
2647,615229398.883579,3595901.4938775925,-0.22314557610202668,0.12260159310361526
2021,1451027264.3630776,11381495.667839626,-0.27011874354540055,0.32288576263291013
3568,143940593.17261058,199446.21081750252,-0.35534449602918955,1.4394059317261038e-05
1427,3336219078.9388275,17366555.568836898,-0.07073726560914978,0.20968617282509228
2577,564359977.1172792,1992560.3629842808,-0.23095365469151596,0.021500813931610505
3394,1023325117.3449339,876910.6321559682,-0.2029497964231196,0.06087629585543884
948,86637378.73969859,166614.546985112,-0.30111616374346056,8.663737873969856e-06
3938,114696243.26548445,245197.03006007665,-0.4092102147393261,1.1469624326548433e-05
1543,4466540334.158308,17775388.015998576,-0.052657456481678154,0.518931407939797
1644,3514609528.7994785,11116862.999240397,-0.10040415117780066,0.472118812286845
1553,5871764425.45055,20055433.619032294,0.005187863674495656,0.19865706493115168
3175,111662972.50863719,733946.011310362,-0.4752441478752496,0.019236354421987442
5350,53693433.38196653,278080.42900203454,-0.44008929505965677,0.021607092431010565
2202,991144123.9446598,4656419.414406097,-0.17180177570092783,0.15658836965642464
606,21934975450.03534,87482089.39710456,0.017187551664685104,1.6807964244421438
2280,754825687.0058099,5085907.415463284,-0.13833573252477996,0.08562133089390073
1219,14546376544.564465,74062305.52366403,-0.009077683554957257,1.7263372603353913
2330,62549860.76173461,65483.63294810562,-0.579469190120095,6.254986076173455e-06
3067,176571785.45700264,748498.8106264438,-0.4094610640587309,0.04593371803434828
5044,63900895.04486128,117143.50482726035,-0.4835301921532319,6.390089504486123e-06
4004,77042283.66829169,442509.7332469253,-0.45161584640134544,7.704228366829171e-06
1696,1114153254.7001674,4170337.840958898,-0.12439251658321956,0.024779698357670202
1924,140638148.66846487,946745.185413918,-0.4302578688653521,1.4063814866846517e-05
1943,937067452.945589,7972820.26077776,-0.21641245974268625,0.05218010187146793
1619,4978955775.68276,18961659.49173459,-0.0807114217576741,0.25457752732926736
2559,593300905.6352618,1384364.6258786106,-0.19168218552400737,5.9330090563526225e-05
5124,56932592.50280111,303859.2523881016,-0.502229430101529,5.693259250280108e-06
2971,229864759.29647326,1778153.725692063,-0.30625767474668875,2.2986475929647305e-05
2042,173676897.30927205,906365.2360703293,-0.1907671456065551,0.04063489300338642
4185,89621630.98381852,324817.59889763535,-0.39921297770202246,0.02594253107909901
5243,97661944.630773,342881.756892909,-0.4291171264812561,9.766194463077307e-06
4580,55625254.49784152,242618.40401121552,-0.524507170814782,0.019811274100807238
1119,9261392475.406425,50745074.98934574,-0.03009615022074908,0.671609667266414
3887,55844245.47346619,217858.4154958894,-0.3594156500554683,5.584424547346621e-06
2613,407623245.6207266,1825838.7343160463,-0.24103291900269821,0.02816859636611077
194,251353013329.02606,4501161947.062593,0.01094699918443931,3.0689846274281294
3306,277681044.33890903,933498.308603669,-0.2412528617743581,2.7768104433890872e-05
999,353427387.62586683,1267468.4547188305,-0.3229869581056406,0.12148746702629185
4481,77202315.84488487,447701.03477004176,-0.37825739571555705,7.72023158448849e-06
2553,647601207.1405122,1280732.0784678322,-0.17275833395453866,0.06753435930799223
1826,179305556.42600587,868316.0620597994,-0.3528342935722683,1.7930555642600588e-05
810,48121313214.171486,174316973.0542059,0.11190354722173382,2.824293609077426
4398,60367501.45189399,280141.21595015464,-0.48783463220035583,6.0367501451893934e-06
479,8720156058.401571,62074387.85606645,-0.09908101485103535,1.1093984284596505
489,7807139341.721989,19892864.964788407,0.00014024407041791763,0.2676293228533959
4787,83975444.83518398,623103.2545544467,-0.47378788230365493,8.397544483518393e-06
32,9161039420.483948,27358791.330967747,-0.0029914227845920043,0.4347383913967195
3316,441472543.58619404,1225234.558738413,-0.3429511735993801,0.026842858733586415
581,3179292812.615353,5652411.938570751,-0.0072295073147250945,0.10012996334734578
3223,338413155.37215847,447132.8307507102,-0.09949626714771315,3.3841315537215846e-05
2646,531064036.36166847,1593677.8651277185,-0.12833983265101417,5.31064036361669e-05
984,149249327.44103494,602383.2489106269,-0.32228673427705484,1.4924932744103475e-05
1478,471299587.3222968,1159746.6748770326,-0.1835312871607498,4.712995873222961e-05
3339,124486213.87015074,221565.10119994043,-0.5326278174304976,1.2448621387015078e-05
1736,2470071755.425365,8087267.990357585,-0.1043970759231495,0.057227214090223404
2179,312123065.4493285,1256510.5196534635,-0.1877594624795615,0.026661906989242142
3523,119671329.76590249,346211.20479192573,-0.2363904499802955,1.1967132976590237e-05
2440,319619015.923715,819494.4255453402,-0.19998372542176604,3.1961901592371556e-05
3992,117238742.95309632,605625.3167876084,-0.3552208306618527,1.1723874295309642e-05
5226,59201254.5341093,50604.21201371155,-0.4668385286548339,5.920125453410928e-06
1067,376426106.44552577,3655275.4696187917,-0.4989423076503847,0.2131912569661527
4871,46946370.7544294,96418.90197813677,-0.6974982132782561,4.694637075442941e-06
1948,501132696.4598181,2238834.8342946963,-0.15578641852967362,0.018544081896456167
135,169808780239.9384,2948643873.0805197,-0.10299581643490979,2.1460372002805794
2718,509792595.1896435,317627.1246241107,-0.29920253674598746,5.097925951896426e-05
4980,69841341.65498972,369377.37538552925,-0.3898081557636351,6.984134165498972e-06
1461,5835300379.521147,25863119.563478153,-0.02119484895624492,0.176001711644767
1643,2315446780.668823,13470959.831089098,-0.09004043022238177,0.06991713274146172
213,12144990260.612045,13014595.909866137,-0.025792092628200848,0.28572902016768836
349,4483440171.677809,14131645.697249409,-0.04130296979679688,0.6290654168856941
486,457520695.9919179,522141.24361315294,-0.24173795971722706,4.575206959919178e-05
4865,44307547.19132262,110365.50731922912,-0.416956614649054,4.430754719132257e-06
2056,688117965.6493008,2077049.4804007178,-0.14938568512026218,0.1467195901961256
5295,83719207.2387382,381394.07803952025,-0.7673996613453005,8.371920723873821e-06
5399,69088070.19761772,161330.67913776144,-0.26632909146105516,6.908807019761777e-06
3055,166500126.1536676,852065.9417595575,-0.23133436427837853,1.665001261536673e-05
4081,74992993.86150214,276280.85985825496,-0.2689984295140633,7.4992993861502175e-06
4908,84694316.15115331,390379.53222397674,-0.29760589704277834,8.469431615115335e-06
5001,55631835.7129044,149675.33625252318,-0.4442261132682419,5.5631835712904435e-06
