,FUV_GALEX_FilterResponse,NUV_GALEX_FilterResponse,u_VST_FilterResponse,g_VST_FilterResponse,r_VST_FilterResponse,i_VST_FilterResponse,Z_VISTA_FilterResponse,Y_VISTA_FilterResponse,J_VISTA_FilterResponse,H_VISTA_FilterResponse,K_VISTA_FilterResponse,W1_WISE_FilterResponse,W2_WISE_FilterResponse,W3_WISE_FilterResponse,W4_WISE_FilterResponse,P100_Herschel_FilterResponse,P160_Herschel_FilterResponse,S250_Herschel_FilterResponse,S350_Herschel_FilterResponse,S500_Herschel_FilterResponse,z
2117,2615998.266175235,54273580.61200056,748534420.2722174,3103373518.4991646,5496136372.082762,7324193721.363297,8989069471.747387,10486331033.698809,11371499805.064907,13212635513.901434,10288990537.330944,5387888797.550281,3035632179.13945,838871855.2247647,438547222.03448933,16994521977.764574,33285304455.470226,25962380053.153164,14008716596.378233,5666004144.022322,0.0
451,49169394797.599266,64817070469.14023,167045983861.45853,534087192716.34875,866012649171.0048,1142468973139.3975,1416617710713.9297,1686980720026.524,1878600126029.5671,2237128567987.0356,1831738371046.977,1274745648896.2092,759448613914.2358,4919775634585.417,5980625081021.38,88698109542971.53,94679337130392.55,54581215102002.49,25700074232067.26,9509508956149.078,0.0
3292,286508249.8483924,322673659.6011336,669507788.8483993,1934746288.075162,3050140630.950957,3901020632.210405,4637252531.698088,5244495080.193155,5562301513.72666,6325360276.419473,4822254005.962968,2466525086.84113,1354288837.0054488,266127841.19658643,103935927.82337841,652615435.8671702,1193746526.366363,916628871.5172166,491384659.5135039,198125519.9669348,0.0
1075,30628215486.427437,35618230547.69308,82180711442.32533,214073787880.55618,307074488081.5538,389549356729.7977,475641331698.2752,556797656897.6985,612034849303.1332,721646141086.2418,592509327343.6884,460238981556.0421,269873745726.38052,2372171983598.9526,2530303703509.3745,41523361799963.35,44834292573161.445,25836094317630.887,12148187246183.207,4492304006944.757,0.0
327,819524319.1626099,1674860415.3113003,9719659859.763885,35927037923.24374,58725284431.54517,76919490825.56331,94618724945.79419,110895886405.78174,120732273857.28241,140882820496.35165,111745938359.15607,60265260286.28408,34332368098.468628,15051672892.96394,9983364865.797112,663470383896.4894,1269211095772.3872,972211708030.3286,519337980641.8288,208528449695.29547,0.0
4107,2293037.0013489374,43718624.05987237,640587226.4375652,2687706842.8879266,4828742542.403379,6479944034.453526,7998817385.943609,9359478060.159788,10129658298.282583,11811439219.27067,9190256653.77903,4768311896.03519,2681576541.4409413,483061496.54514825,163834490.90912208,15538024.708344884,16423487.64844832,11456708.084734716,6116494.69906014,2516146.9199435785,0.0
266,5249495.760297556,110237420.72073308,1637509755.3148897,6889460358.07485,12338533473.258785,16608200905.84289,20641286718.690166,24355224960.638634,26513382874.5943,31088107284.220627,24442365101.11338,12833517550.13521,7286626624.106525,1586486117.573608,679955880.937751,12364907446.375154,23895160216.457283,18582625276.13783,10014574731.44045,4048157312.583445,0.0
3542,3948539.3043883643,46291747.41767596,418840872.88409364,1515665690.8605864,2464310252.6079273,3142463501.3371296,3694644298.7097383,4150884742.893825,4408341211.4835825,4919566064.264144,3738891210.276529,1935066179.545356,1057565636.936566,190090158.28662914,65770584.32365722,127204146.17063947,236582629.07126123,182720217.83962923,98267059.89744948,39700503.71984161,0.0
2686,9011598642.081747,10057665940.417679,16653492776.900978,36710381381.852135,44801176174.796906,53298104701.15195,62420146822.80606,70600381971.24928,73746939843.78687,83028786235.3032,65991493894.70726,42545004263.14459,23907341275.50357,126656048387.22838,117654640919.30316,3140302164101.854,3364572875734.4165,1823138542098.694,820145857584.6312,292980006333.6569,0.0
3686,476600442.96677893,515645999.89110684,726035217.4860729,1483512076.47872,1756776573.2796648,2050323849.764684,2327827592.3356724,2497540231.8830123,2470283504.1139617,2690287443.863967,2015042065.0309882,1004345505.224253,542041768.5113685,96182593.18165712,33219141.8001318,48072096.157078296,84975413.10025583,64859658.43174152,34715810.881668985,13994835.43068562,0.0
1546,13476037323.737114,16366071484.35063,33519224387.629566,91035499878.05505,127348505070.50008,159434121577.78604,193589527547.7203,228345371993.96725,245682784518.4088,284573165743.64453,228540974953.68613,129704717232.30905,74223991748.9792,141577069057.2172,119552834422.63396,3454095478716.3296,5388894740586.795,3785064779498.1904,1948688302241.192,765049220096.025,0.0
5043,1686179.7081947306,15285731.18294208,143931354.49781975,522501408.1598085,854471773.1953225,1091971755.363561,1285102584.976177,1446364490.3147864,1545260415.528826,1723408518.7897213,1317234954.4182148,693139682.8728974,379167215.7859649,67625027.8682543,22764757.755486064,2250309.1543637384,2477656.1422540178,1746971.1719700673,933864.9379472939,383569.40125210275,0.0
614,6136040777.486953,5771124292.948593,6441516128.4375305,11440564959.905062,13310974073.946499,15308783040.990759,17119394262.35557,18300070199.076416,18379317375.382305,19778586941.058956,14834596654.639242,7858223762.995983,4243953300.4033694,5624533277.127652,4805522646.352973,105406242842.06105,143586917770.61224,92973476517.29787,45944156425.328995,17549443159.155197,0.0
1272,21201366083.595276,23176777452.153347,40630659717.16218,105803195461.59407,160887628776.80774,208585299592.3333,255591382282.81024,301198959800.4482,334939739963.81683,398248313604.66833,325326884574.0731,198953422035.21033,115367994771.99326,349191624976.9001,328296046412.5118,10484222338693.826,12882776131390.389,7718225202951.691,3666074569407.5327,1361126856193.74,0.0
1228,8068703415.621083,8028195517.160017,8668134220.88928,18414884642.38677,25974708686.902214,32134362438.189064,36481311386.50773,42208518236.624016,42635431050.03112,46061704996.91084,35773379672.4725,21717326088.896397,11790834268.059408,52961355392.504875,48799615383.11187,1306472353508.6672,1515134825571.2615,856040662572.6954,391158709462.17584,140908403659.3838,0.0
2027,49909649.16789285,137974184.91139805,670888489.6902006,2269295840.91572,3306175697.336812,4068959628.2930665,4719771225.24295,5291543481.194722,5570992696.871319,6159747295.845692,4746902625.865996,2509760433.168154,1365512281.764418,273911994.0714067,107226216.89308399,866319623.57852,1635871456.0669692,1265683497.8689082,680697403.3239931,274896433.0238451,0.0
3178,8248123066.381279,7240924645.671523,7371521879.614935,14540753673.72134,16601974166.26416,17719940563.340347,18931465695.60861,19373081617.883263,18339646346.004612,17155324818.529484,12431957229.704145,6211761276.657313,3373557942.52237,1722880203.543891,1266506702.4689891,22191471698.139893,34420227590.023346,24218205027.9567,12433190856.461945,4867517634.815774,0.0
2401,126244648.48520418,286871623.3068404,1659048893.9165416,5910528877.107229,9345126448.961187,12013145390.87053,14484226309.09968,16794383049.77713,18085172486.717045,20757203108.0965,16273611714.371206,8652427146.528559,4887464239.39326,1807860400.8828826,1079112601.5918913,31450176533.08547,60298819491.40642,46802962087.0695,25201434180.67387,10182669828.856596,0.0
2345,25172535.380335446,133907093.40944079,1207394623.4056098,4660301385.548041,7791245941.796349,10171356373.060589,12322629151.116684,14313517797.426073,15465837167.565126,17793919578.04217,13876275367.34851,7308536778.035252,4131322830.9098186,1267341226.308089,696410983.4015768,24299801345.81849,47294997791.80819,36836548123.02763,19864128692.71104,8031935932.512588,0.0
221,94760814.94256958,782873256.2273456,11445596314.311716,50878308999.107544,93335433327.01302,128047117630.9232,161890230179.22864,194745852922.14273,213946184505.52664,255513058529.0826,203338193725.36115,107527135987.7336,62390602886.20184,20888387451.10453,12240431879.910093,626419605185.9559,794638819231.1193,466458881558.3198,216886059767.49094,79002346637.7207,0.0
3288,2164320447.4242573,2382097105.9392276,3104583418.3459773,6066265802.208681,7071858315.04674,8329775283.590019,9745124754.962898,10915829673.958876,11133140108.024675,12514772046.984259,9763455079.556345,5008631752.659967,2855453966.4062,572524302.53976,227315740.5653566,1297634164.6543896,2335318423.5416393,1786075071.9939466,955849837.1158383,385076204.8568615,0.0
1046,14474346204.848713,19303806363.168674,52241562807.82358,151640083686.2848,233137470564.4261,300888936725.3405,373806423348.78876,445044604613.8111,496219018038.3376,586066452566.847,479975114271.51935,396799579607.44324,237091062376.58023,2857021305364.1807,3925386219306.1064,24541442230988.98,23423749237220.754,13313709293397.26,6294418774409.074,2341972092217.483,0.0
1798,1038425998.0224938,1682618646.13454,6077333647.560412,19129880112.555496,29019492779.991154,36814964255.66405,44239677189.46729,51188043156.81133,54836499268.68239,63048897934.079704,49662833891.741394,27505497737.617153,15630512817.68419,24377280645.89628,19800707559.640884,612595557105.0026,949724210615.7977,647302663346.6366,325833873523.2362,125625399400.48718,0.0
1784,766755821.8952491,1338976677.1346738,6395885785.30042,21658012508.825584,34421964040.38243,44916451172.967445,54777710930.03713,62818100927.134705,68412406441.26234,79673714020.34795,63267745064.453476,36562679053.310455,20696022862.814503,47082151829.650116,39588716009.86154,1656575234439.2056,2520365666175.4536,1687047608711.6904,841293766214.9263,322223326918.8503,0.0
3393,623809167.6883746,728534914.092533,1603197159.3152595,4321628342.626312,6251099364.08534,7931433024.555851,9530372165.75347,10843712614.56295,11545164601.564526,13253378959.826025,10339863048.477032,5921989668.78527,3281325419.280212,8601718223.488663,7266100196.183529,180978576517.82275,322981241895.0354,244172196177.0216,129841840620.36586,52042539043.90852,0.0
4286,1392501.1549231955,26332350.987228524,363153309.9502759,1460839846.5653412,2561153301.8449235,3397058974.848249,4153465628.183324,4831275329.111732,5233704823.051641,6050731304.195905,4716537068.0428505,2473709031.479045,1390550800.0253878,293550550.55900115,121915396.05119027,1782940930.867871,3428168266.444628,2663007328.7900133,1434501456.0335433,579741316.4476565,0.0
580,36873834673.35361,33119570381.289455,40077259865.49349,78104779118.22432,94493335016.91487,109489074887.7652,125268116420.69453,139648563021.74924,145357709741.68918,160983084908.25385,127151424920.44826,94971777300.19592,53882840030.55075,466373424116.95605,467677553825.69696,7797834470664.457,9078475001993.469,5448507938413.864,2606478997282.805,974682287595.5096,0.0
383,11575588931.09201,15910307844.932493,46721129869.99221,148942418811.55685,228988278982.41483,297326023020.1604,365337047474.16986,429049521793.7657,467348331135.0415,550672027100.4412,442118875716.9226,244819629135.04465,140288517299.72812,129859840563.97943,100539196891.83286,4641812084301.449,8068150875237.112,5880913896020.025,3066083364945.893,1211439199505.044,0.0
1017,20622745.71537161,152604148.8631258,1395463769.1830368,5264339073.167968,8572128516.360364,11013325761.023094,13133109757.850895,14983961098.836533,16068588365.169296,18208985651.92827,14111258864.300402,7505965318.278373,4137399469.8725467,1557535128.5351489,934782024.3571929,36362582594.70657,70893746045.31995,55241849672.13426,29794381272.49782,12048286638.170132,0.0
1170,3626425964.095782,5509513345.343503,26018454306.81727,102263781580.00279,185005203579.5249,258106991494.45407,334495884148.2278,406392123657.0435,464936615966.57526,577398671691.9231,479178157052.1284,274358633493.94232,162141149895.05786,161359378385.5736,128382760483.09137,6585309464659.723,9804534842943.486,6559875311340.764,3288391940933.055,1266474310194.1997,0.0
2336,423302062.7385642,818546682.0604779,3937408398.681688,13509562342.621778,20719725980.607048,26391219994.030293,31682008561.18314,36475898245.51093,39287815305.639984,45068326071.3742,35414859955.07693,19467962788.613113,10935532092.052757,12053186297.48007,9215342349.382359,324870431531.51135,609051897690.2493,466763362085.57806,249690010724.24728,100433676877.12326,0.0
3684,678685787.4040177,846912960.9942218,1538398757.2292154,3657649665.8373594,4406906690.629665,4981964014.981821,5411806473.151257,5753008088.331019,5791697366.005701,6020562933.407321,4482422465.351246,2382498884.332689,1263999843.091353,1432271036.8524065,1108351070.7935197,28128359624.984413,52141138200.96337,40146249137.54689,21542092510.2114,8688977302.950228,0.0
3409,78457479.77456102,180844002.73386645,968163508.9680417,3389626855.7107244,5260469455.8963175,6642117596.920675,7847528905.837465,8927229575.895323,9513059204.561626,10701482673.710342,8258214079.211268,4339794538.631767,2401725117.628541,596026753.7411706,286136790.61443454,5358036630.875769,10206535043.141214,7910652346.782846,4257057285.145734,1719591686.3927913,0.0
2706,88302546.36043303,196589466.7894536,1288815632.4009185,4580682061.87644,7250196627.063262,9271024936.468765,11170273129.03868,12889059953.56548,13789772285.631609,15833962060.668194,12375458368.392603,6759139183.906384,3822752061.12046,4724753792.706283,3633983974.916152,121532212629.94116,228518042427.26654,175449368597.4759,93907578038.29584,37783692922.2266,0.0
4874,193578652.4069441,233417794.27203697,436110162.20189714,1061400315.3233584,1431580041.9715466,1746090034.8856215,2035932955.9888983,2267131574.87223,2350271726.612879,2626696128.8112373,2010504490.0188332,1040762318.1724559,564835669.8334761,190825349.72436357,111075751.34724018,2092159815.437013,3869907486.897066,2978255906.0254846,1597822958.9671392,644430797.5703698,0.0
4701,43564641.104841635,102176560.24798363,560947153.4328806,1920705332.5406382,2941817488.909998,3696798679.459259,4345498978.903048,4894721692.714433,5216084539.39675,5857755038.305051,4542318371.723501,2526155683.699167,1391983332.0070527,2260033421.29482,1780006608.2054338,59727845529.422745,113711263735.53795,88119541606.28763,47414791771.12691,19151233552.62531,0.0
5312,2006786.0518605062,36952444.374071434,362775780.9024019,1317270330.2913377,2158503064.235441,2745482316.583865,3200175124.5501766,3562450706.565185,3786134355.5726614,4197214369.326492,3170993716.6474485,1645446322.9746222,884569956.5069726,201155714.05142662,91161058.21017388,2094892768.5627694,4068136265.7869086,3167080469.6663804,1707560155.3224025,690392683.3812201,0.0
3637,1551039.5857074142,29524642.83291731,285460804.56949586,1065265805.5066607,1742945049.121599,2237743505.978538,2663959315.5660257,3027562634.1290817,3230992520.4686317,3655111912.6196637,2819307457.505076,1475739848.845072,810913965.6927116,151724260.4694939,54443695.565691404,209897616.94591898,395289133.35065854,305836996.74898124,164524575.66942635,66459948.232983366,0.0
2047,356162154.0687245,481833017.33825165,1180159032.639359,3198277485.9998345,4344596564.900949,5222420956.669655,5926885883.859545,6471493281.43003,6680334141.6999445,7257492101.75526,5509848570.864131,3005546609.0023313,1612593867.9560206,2483570668.2424083,1995623322.5404837,49666547770.14344,91297881165.46535,70150639904.15266,37608344909.83151,15162283215.940687,0.0
3478,1284900.8701716417,30891358.647043888,363944858.3932763,1377941273.535345,2323822063.3051267,3014149798.2880363,3603539636.888529,4107025462.126028,4401538356.269099,4983296163.023828,3833871372.8283296,2007982412.5569458,1102898584.6391292,211361804.7127857,78735741.73935118,559983569.8889354,1071121222.0621226,831316320.0968555,447702454.34279364,180927557.00686502,0.0
576,3281553772.670848,8089437743.848195,77258610703.34198,326682283269.6678,589439765759.4086,805064717356.4678,1022156736499.1554,1236175521303.7446,1378733165060.0378,1674325079624.7444,1374053891387.3914,910978073236.4775,604497515114.5121,4039019391025.0156,5895421133688.356,142684420207766.9,112936533378773.86,51739376606881.414,21535833716131.496,7291650355962.874,0.0
2481,1534247013.3795917,2238997286.174436,6043098530.79102,17638609970.01967,24436168542.538414,29859934712.07454,34887205483.29,39339754315.81478,41504406945.13812,46415037865.57588,36208290481.370514,19619648303.222836,10802816706.992416,8118807319.583564,5935886597.438113,210079017678.5436,401622433752.69366,311526129026.3085,167691884154.3594,67744957179.41697,0.0
5,21363659039.244274,27047088489.99933,50781037370.50366,134677031879.89883,189873677681.29034,241904188431.40213,300141565007.8832,364213048591.0604,396653671231.12463,464707872013.17584,379207453032.357,268308296875.18903,157295021990.4357,1247835467438.015,1488532751537.8542,13056564694383.922,9034850326046.424,3836307148491.1143,1546823773791.8035,513842383556.7016,0.0
1401,6867095759.110856,8202931003.770271,20284424121.653755,60174969445.585434,96525323306.62775,129427781740.2966,169361400693.9471,212627825461.37466,246252975251.4295,312306395251.59534,267622076231.04498,173835950697.39737,104768281832.53539,428390383021.5095,416857736655.78864,12139996150441.256,12158389956928.896,6593966831867.71,3016465787625.969,1096166778347.5822,0.0
4768,1044132862.79527,1309720622.6620233,3085777289.63342,8358718022.406976,11582002640.009083,14225166276.46475,16706426256.743313,18720045667.023327,19614857275.189884,22075304359.74713,17117640882.690374,9431712909.174337,5172369424.833406,7828634123.2120495,6318489400.457453,176365248643.16064,289302435498.1378,206579637715.55295,106815027967.85252,42012154999.32605,0.0
2579,4204093523.0079064,4522613503.09931,6616652476.319325,12745811034.145971,15847452749.058556,19338972541.18632,23373379341.442055,26908216969.01884,27799834822.68692,31312173087.43766,25182214209.654778,22782736927.205387,13233326015.875797,157670973589.2883,166174949537.6472,3089546289781.334,2328290043082.434,1009156254164.3698,409266484236.0092,136544316989.68602,0.0
1449,4889696420.344523,6013121213.800264,16533795296.933458,53333582667.96584,88032462924.1296,118911515793.88506,151088481614.14023,181871331768.35812,201546939835.79663,242380641686.4405,195559873834.66107,107429949424.33533,62287045286.94023,57680850481.19253,44362804110.048965,1516774919031.8772,2797041583465.1724,2131947810865.7358,1138175649661.9321,457335327995.31476,0.0
1557,5765935580.002294,8743517566.935852,25165025430.819637,73911048547.68158,100810995449.12755,121675743534.98901,141908800546.2875,159782696922.52762,168079129794.78238,187968864060.82208,147016563771.4034,83769482647.23157,46687882346.61149,95777867163.5952,81245595826.74445,2496959680908.2866,3619033305203.3,2450303009270.952,1243028151402.5159,483661085246.9793,0.0
5441,1093777.1521108013,13310380.268247625,131940567.74661335,489907617.1318884,821992820.4791185,1062632333.2244194,1259495459.3376195,1414779340.4574494,1500233699.168734,1686724120.8019304,1276798405.2475016,654250849.7324251,356048345.41331047,63370167.332700856,21796268.486270655,38764646.354342066,72129381.5401616,55724701.715065785,29974966.767926812,12111837.79077949,0.0
4528,49593858.56119754,90369445.81646945,334722935.6417407,1058054340.9676363,1522018553.033521,1874665357.4701557,2170638555.5804133,2412769100.538084,2520191493.111781,2783877670.454232,2114709397.8024836,1095356558.8437414,593890905.3072098,133823946.07445693,59975755.650076434,836645020.6454675,1577492748.4097557,1219775213.2857616,655769357.1947473,264765821.24134788,0.0
3469,775017891.4583689,859786366.6973671,1214034377.2424743,2434946036.595243,3053375424.6190095,3695001957.419518,4349077647.4362135,4857153278.438922,4997696259.969798,5627039884.079721,4364437298.175983,2319623504.851653,1309648341.275525,1551896166.0675993,1235073984.6940625,27119077940.579094,48511150235.69228,36883958417.78098,19680376832.529724,7909667986.952429,0.0
2592,826359779.9067628,1384786149.3435247,5252307633.5797415,17303106298.733257,25950370540.676678,32824064450.94805,39320559290.68208,45176017064.79051,48367498901.30629,55280324306.14933,43403112882.698326,23357659700.632,13032741657.095121,7333418281.973112,5032949494.042195,190630330828.86273,367436749691.21027,285546213511.29156,153832022405.05273,62170921056.96107,0.0
5149,38454453.137226544,186687629.30268854,1372687837.8463993,4968633077.201418,7772159455.199315,9816742032.323845,11591215850.806337,13156969792.723227,14030763821.42254,15786549130.116356,12185412218.291763,6419581429.742562,3547048788.9117303,920793440.8512057,455629153.17204183,10910601567.965223,21028452067.926678,16342170583.98329,8804402462.400272,3558418204.023071,0.0
1572,23015640300.55444,21962574326.133892,24550030098.716553,38204278085.2228,38563802821.48092,42358453422.41181,48571409689.295746,55162829101.392944,56987805294.210754,63103039778.65861,51456908055.497314,38088055274.94857,21886178081.543972,183613019749.65735,194220403912.7793,2544140472341.699,2387665763235.506,1256010356920.1663,564979490566.13,202935997169.75284,0.0
3995,51797970.96958219,86336419.67434148,333438416.77333456,1093110897.596322,1655470843.0977523,2088695596.1723375,2467166676.566172,2784384051.395712,2949804994.679439,3318693966.4344673,2541167409.4382367,1323145570.616095,724118644.7196051,162489624.4407101,72060369.8545739,962129368.8035994,1813372860.558125,1402057833.2920947,753747141.1449884,304321244.78265107,0.0
285,19858283212.79734,17997363714.543434,30937368089.093254,80224025652.85596,122572657379.18616,164130916705.52692,211429714102.81223,263467764877.77982,312269531569.5562,404883533493.31635,368599887461.7772,380104962177.5396,265482382851.38336,3014758269768.304,3733271636011.559,102425266458744.9,90382651984930.36,45094151257806.68,19746150428321.203,6951555598822.603,0.0
4513,74976975.46549156,152319834.0662323,581987665.0102345,1825445852.4702597,2522981152.224517,3046842833.9112797,3515677294.886207,3941128167.1255903,4143473882.290173,4571717561.905692,3540334588.036989,1893885328.4991655,1037975369.4330429,363074377.4395405,209858493.1932081,5468075158.505594,10458641819.021152,8113359465.140548,4367722878.877252,1764605679.5332286,0.0
4713,597462.8264134055,16855765.30666507,225867261.30384913,904480521.2927337,1554399533.1495905,2046186054.1657622,2491926444.2530937,2884884849.245466,3113502475.919489,3588034474.5336995,2795473571.584676,1469941822.7599149,814819444.239224,159417230.55667537,60311068.99334388,534023811.63130057,1027882758.7701192,798822668.6352427,430427097.02931947,173985745.95721743,0.0
1908,3113434179.4341207,3054579031.4678254,3005581072.5096254,4869952190.658953,5841371569.652415,7267595225.846675,8928371599.816593,9986903621.811085,10119231565.628378,11703148531.765093,9205835473.601885,5970158784.306225,3482736618.0987387,21244971732.196415,19906231998.72783,540874889808.7631,716649463931.5787,439381349741.942,208406781857.8589,76913205302.21237,0.0
3114,846847108.6175038,865745577.1055967,1447819491.1378486,3725852693.861771,5227870594.152895,6391846639.961917,7451962494.264548,8411345604.978309,8909090715.524397,9986415948.495237,7754515487.207316,4314154218.172239,2372769198.330848,3958516121.20546,3288202371.8958125,76311868119.79118,136409125232.57933,103742326233.37082,55362400777.715324,22254138300.11498,0.0
1085,35757815838.09852,36802306087.73597,66519267216.24721,161329254771.45233,234842994979.3161,300524984255.02277,369528766762.20355,440823386860.1926,486041133247.7256,577849645246.7827,481939811087.7833,477789370769.8432,281312107194.317,4052437518064.534,4814644142112.394,39080784141205.53,34677171324201.742,18521259683775.008,8501806175210.741,3105023777814.2383,0.0
2309,20078624.117146388,108419980.07201639,672974222.8816315,2320180379.4020066,3408629065.775111,4152958640.808665,4734179218.323882,5256715764.432863,5552149418.777126,6035905934.209828,4599286409.548177,2431662806.2054353,1314993934.9579093,249605264.4514741,91743280.27302758,504588532.55301106,955668888.392846,740133812.0848706,398263576.2355124,160888866.6579449,0.0
698,27695264247.92687,31716753813.677986,59731702210.04666,129701842076.81502,176654763365.6988,219628500513.10477,266182712638.32135,315233919346.1376,348131866155.05676,414034386848.2875,345659641338.8361,249088964406.96744,146156980331.5735,1039912889882.162,1120351137427.2976,19175415305157.01,19517199475421.13,11106542640106.922,5241311190377.067,1949194342903.8113,0.0
5002,392796.84483454155,9586165.752674028,129664547.04274122,515960888.66141295,897945534.8182211,1189692109.535523,1446966746.5853064,1654323731.0671678,1772014274.9640207,2040885497.09584,1570628713.520512,813821100.5174444,446117658.0964129,79913290.78736335,27145337.662500482,13969954.672323352,23852058.60510564,18163315.815874334,9738573.392187152,3935252.4864911297,0.0
3507,22176205.58572352,131868819.58033171,1409821519.7312753,5671010299.037701,9926767220.696337,13257905552.343407,16319844492.977367,19058317525.903446,20750678539.40888,24242995322.511265,18995763575.953865,10091219700.667816,5698244034.588932,3135100300.8020806,2169759434.0587397,75101381713.02898,143637795290.61606,111428551773.52791,59983826716.683624,24233048972.887554,0.0
1645,113261342.04734008,207479442.56371665,711330882.6612632,2225956584.4253087,3153888768.337696,3918028480.112029,4666024747.161276,5358614903.955015,5693757806.125148,6502751856.825663,5096120775.181602,2687515519.9555073,1511560028.072594,277415299.7621318,94649109.1082599,21738816.668219704,33210462.056743316,24901728.22566815,13349993.258776406,5414502.442141808,0.0
4028,32568625.65141093,83999389.30486785,470514652.60807997,1630690368.8538704,2534920703.9529076,3199489884.0301375,3783915286.5287356,4315153111.333571,4595522899.838469,5164593957.423331,3992134609.8615074,2095783509.3509254,1166601010.6408496,289351497.23753417,138383783.80372542,2375852576.976052,4508187799.9221525,3490990388.904643,1877947433.7520752,758442207.1586113,0.0
1205,41966276867.373566,45506156922.66964,56245238948.22038,116052403249.27249,158257955263.5435,198164766646.99802,247470621547.0854,299481260943.4092,324359178158.49146,384433200572.7388,312433244705.0005,179704400529.18362,104370657436.75705,257025955440.33,247168988751.27786,4985586313903.692,5891613804808.174,3633940020309.2656,1774657257906.3406,674776414863.4924,0.0
4051,7888924466.913017,7045467230.776377,7222656454.2578,13949694094.37295,15260279009.388948,15822664324.155704,16530604325.932226,16581664769.216793,15328719966.005783,13682789066.88447,9785276449.24735,5511238748.308117,2969750660.1290283,11914287567.226711,11077996355.166555,227376889896.03867,266834675450.98572,152503461702.27667,69954917183.21544,25250205521.981064,0.0
1641,19264818789.556084,15594519655.900644,16219653730.182165,32677099564.352127,45277701488.10377,57130532921.01274,69749034657.259,82494599480.85974,89038759010.52211,104247491845.35777,83658756129.48712,65439690127.295204,37867138983.52367,367275696810.88007,405451608438.14636,3803708843541.345,3766666172619.5166,2141202070386.5789,1011068202726.7468,376491300676.5767,0.0
3287,22622871265.41468,17888118760.95127,12668538664.482052,12259170000.149433,10381693853.618671,9815107207.702675,9911123048.64764,10022209863.462095,9506310601.40127,9660393617.094906,7485282474.5220375,7657494840.333566,4410373787.207262,65065288461.84104,74376215772.54501,582392270276.2258,397105702716.9278,160051848460.11557,61744258128.17155,19758425462.995472,0.0
2504,348251314.0425637,509981237.1615134,1534287049.3829725,4569682999.2923355,6730597112.761951,8335426643.189086,9704977181.248238,10883020314.057262,11499586585.474691,12764214588.71026,9798625461.990095,5186790841.203603,2834649735.1233826,1268220875.121941,822213061.6268348,21010129379.258396,39508178687.14974,30525026085.59619,16404058621.645529,6621527220.909558,0.0
926,649181126.9727558,823249982.1418146,1700554243.8116856,4321417954.27567,5792068220.42657,7015637594.608425,8151188287.120358,9142266577.424414,9536337927.219793,10632843450.183147,8246685527.586201,4499765408.577486,2503340771.7794895,3292492619.5848846,2571070191.514261,69604808443.7387,129872505327.5438,100155538566.47212,53779371975.24153,21699313110.00465,0.0
2843,73500272.67713465,216873685.07109937,1426271999.9977574,5284290774.167663,8441039105.601642,10790778836.22344,12967547756.986427,15016574211.148386,16238491287.120716,18604853830.03113,14597704152.412554,7797158896.544524,4433870802.010621,1882567639.3089058,1192996019.6881847,43804918317.13734,84635640321.76096,65808846044.81515,35461600097.21479,14333431687.772789,0.0
1146,44234093901.22025,46254071390.411545,60794058422.163315,124740685462.09012,168860789281.60284,213924546763.39954,264213848259.65656,312996395937.83826,343625565226.64874,409157338853.63324,334922766949.77686,223513957463.114,129723302755.7906,695972836440.451,699679089325.0388,12451616650626.188,15356638753745.77,9688552304485.754,4771048941761.041,1822149669018.0798,0.0
3039,21099493.45957278,71864820.84268992,660373118.2193022,2543378154.7729893,4309496586.997133,5645058374.381964,6822383842.032209,7868411002.916763,8513072189.984678,9774993854.647684,7604404782.810952,4029840479.1118217,2252432612.374595,966985810.2808747,613894450.697812,20150232668.85479,38723870050.81346,30073196168.364388,16196748375.442291,6545010379.995758,0.0
5245,5573643545.304771,4988361946.914053,4815572818.616858,6577221059.12836,7017590700.929482,7980400403.90632,9007711546.989529,9561805475.219503,9307815729.106668,10152045034.013145,7774298899.813993,4038660920.4835134,2259488336.049889,2198409673.806197,1812992083.6171958,35519663988.15274,53802966944.27398,36918283240.1653,18656014153.454533,7212571334.391674,0.0
3956,129762697.2158839,319377022.9717284,1435961214.352947,4767639285.196327,6668368468.350732,8069067635.908442,9322435133.185549,10463398040.900368,11020799585.027878,12171869995.958511,9458582637.163656,5115613886.278465,2809913276.074643,1487329006.2538428,994337091.7597857,33760109835.329758,64892895075.36754,50397982380.32389,27143710361.866512,10968745991.005835,0.0
2288,46027911.3678386,187904990.309954,1472094437.9535196,5437221713.476633,8649348115.586311,11053982736.355959,13266474388.817081,15243145468.163708,16528646065.76552,18929298414.900288,14903756347.861322,8234722328.288014,4632278655.287324,4945413696.008002,3773049104.030148,136884231172.59935,261391208873.15024,202477430927.5534,108905428948.76625,43969123889.92243,0.0
2099,751691.154296544,16192823.57452287,171212782.0009553,616573827.5748682,1018224340.1751622,1297203482.344767,1512606374.2541554,1679855404.3355677,1775953325.1218967,1964696896.9098363,1474505942.200912,756175779.9523886,408926431.25171965,71081404.93786368,23786532.338701744,6441189.914499312,10444526.54135339,7920647.534014942,4256119.615515609,1725615.8175436629,0.0
